asset_id,equipment_type,asset_age_years,weight_kg,region,original_purchase_price_usd,condition_score,product_condition,can_refurbish,refurbishment_cost_usd,refurbishment_success,refurbishment_success_probability,sales_channel,market_value_usd,final_sale_price_usd,channel_commission_rate,net_revenue_usd,carbon_new_manufacturing_kg,carbon_refurb_process_kg,carbon_savings_kg,lifecycle_extension_years,grid_carbon_intensity_kg_co2_kwh,processing_date,processing_month,seasonal_demand_multiplier,roi_percent
ITAD-008505,Printer,3.71,5.16,North America,459.50,6.30,Refurbished,True,174.20,True,0.78,Retail Partner,495.26,507.36,0.20,405.89,208.31,5.42,171.64,3.25,0.42,2024-12-02,2,1.00,191.26
ITAD-008506,Server,1.49,28.03,Europe,3254.55,7.30,Refurbished,True,702.72,True,0.86,Refurb Specialist,4267.81,7953.08,0.08,7316.84,1450.23,21.72,1210.97,3.01,0.31,2025-06-01,11,1.15,1031.75
ITAD-008507,Smartphone,0.66,0.15,Europe,191.73,10.00,Refurbished,True,27.62,True,0.95,Online Marketplace,244.06,262.67,0.12,231.15,77.87,0.12,66.07,3.26,0.31,2025-05-21,3,1.00,851.09
ITAD-008508,Server,4.81,21.32,Europe,4995.67,6.80,Refurbished,True,475.45,True,0.82,Refurb Specialist,5235.91,8391.99,0.08,7720.63,1132.99,16.52,946.52,1.67,0.31,2025-02-25,11,1.15,1584.68
ITAD-008509,Server,0.44,17.27,Europe,2691.49,8.00,Refurbished,True,592.99,True,0.92,B2B Direct,3754.06,10658.61,0.05,10125.68,841.76,13.39,702.12,2.47,0.31,2024-10-28,5,1.00,1697.45
ITAD-008510,Monitor,2.77,7.44,North America,376.45,10.00,Refurbished,True,133.17,True,0.95,Retail Partner,479.01,595.37,0.20,476.29,228.05,7.81,186.03,2.89,0.42,2025-05-23,7,1.00,347.08
ITAD-008511,Laptop,2.67,1.34,North America,1104.92,8.10,Refurbished,True,131.20,True,0.93,B2B Direct,1212.66,2864.25,0.05,2721.03,255.62,1.41,215.87,2.22,0.42,2025-05-27,8,1.00,2083.07
ITAD-008512,Tablet,14.49,0.40,Europe,219.23,1.00,Poor,False,0.00,False,0.00,Retail Partner,3.62,10.00,0.20,8.00,99.16,1.41,14.87,0.00,0.31,2024-09-17,3,1.00,45.61
ITAD-008513,Tablet,0.27,0.31,Asia Pacific,191.40,8.10,Refurbished,True,61.24,True,0.92,Refurb Specialist,203.88,376.90,0.08,346.75,113.13,0.53,95.63,2.58,0.68,2025-07-30,12,1.08,515.43
ITAD-008514,Tablet,9.91,0.55,Europe,272.66,1.00,Poor,False,0.00,False,0.00,B2B Direct,4.50,10.08,0.05,9.58,111.05,0.53,16.66,0.00,0.31,2024-12-19,1,1.08,36.97
ITAD-008515,Server,0.86,27.97,North America,2475.49,10.00,Refurbished,True,650.26,True,0.95,Online Marketplace,3677.67,4017.55,0.12,3535.45,1186.59,29.37,979.24,1.97,0.42,2025-02-21,5,1.00,517.84
ITAD-008516,Smartphone,4.12,0.18,Middle East & Africa,135.86,2.20,Poor,False,0.00,False,0.00,Online Marketplace,10.19,11.79,0.12,10.38,44.47,29.37,6.67,0.00,0.55,2024-10-01,7,1.00,86.79
ITAD-008517,Server,0.62,23.05,North America,4718.42,8.20,Refurbished,True,1044.01,True,0.94,B2B Direct,7105.74,17900.05,0.05,17005.04,1093.63,24.20,905.38,3.05,0.42,2025-07-18,9,1.15,1614.55
ITAD-008518,Laptop,1.38,2.46,Asia Pacific,177.13,10.00,Refurbished,True,228.74,True,0.95,Online Marketplace,165.75,164.40,0.12,144.67,262.53,4.18,218.97,1.75,0.68,2025-04-20,8,1.00,-28.13
ITAD-008519,Smartphone,15.00,0.17,North America,317.78,1.00,Poor,False,0.00,False,0.00,B2B Direct,5.72,15.77,0.05,14.98,72.43,4.18,10.86,0.00,0.42,2025-03-24,5,1.00,49.61
ITAD-008520,Monitor,5.76,3.12,Asia Pacific,659.59,8.60,Refurbished,True,82.81,True,0.95,Online Marketplace,448.83,417.25,0.12,367.18,288.25,5.31,239.71,2.94,0.68,2025-01-08,4,1.00,403.89
ITAD-008521,Laptop,0.91,2.32,Europe,620.19,10.00,Refurbished,True,129.58,True,0.95,B2B Direct,797.14,2288.94,0.05,2174.50,232.23,1.80,195.60,3.48,0.31,2024-10-21,10,1.15,1666.37
ITAD-008522,Smartphone,2.77,0.18,Asia Pacific,191.00,9.10,Refurbished,True,20.00,True,0.95,B2B Direct,113.77,248.49,0.05,236.06,22.62,0.31,18.92,1.71,0.68,2025-07-06,2,1.00,1142.43
ITAD-008523,Desktop,14.28,10.24,North America,468.52,1.00,Poor,False,0.00,False,0.00,B2B Direct,8.43,25.91,0.05,24.62,533.00,0.31,79.95,0.00,0.42,2025-06-04,10,1.15,55.31
ITAD-008524,Desktop,6.29,11.11,Europe,1900.60,7.00,Refurbished,True,241.57,True,0.84,Retail Partner,1294.17,1862.41,0.20,1489.93,456.97,8.61,379.81,2.38,0.31,2025-03-08,10,1.15,670.97
ITAD-008525,Tablet,2.38,0.65,Asia Pacific,212.78,4.00,Fair,False,0.00,False,0.00,Online Marketplace,86.42,90.57,0.12,79.71,75.54,0.00,64.21,0.50,0.68,2024-10-16,9,1.15,425.67
ITAD-008526,Monitor,1.32,3.61,Middle East & Africa,638.21,10.00,Refurbished,True,96.10,True,0.95,Online Marketplace,605.41,684.69,0.12,602.53,290.89,4.96,242.29,2.66,0.55,2024-10-26,9,1.15,612.45
ITAD-008527,Smartphone,2.64,0.20,North America,325.95,8.60,Refurbished,True,31.18,True,0.95,Online Marketplace,284.89,323.77,0.12,284.92,71.43,0.21,60.50,1.88,0.42,2025-03-11,3,1.00,897.65
ITAD-008528,Monitor,0.14,7.00,Asia Pacific,172.33,10.00,Refurbished,True,126.39,True,0.95,Online Marketplace,188.59,206.60,0.12,181.81,199.29,11.90,157.50,2.18,0.68,2025-06-18,2,1.00,63.46
ITAD-008529,Monitor,2.07,5.81,North America,375.26,6.90,Good,True,153.13,False,0.83,B2B Direct,388.20,1094.34,0.05,1039.62,194.08,0.00,164.97,1.73,0.42,2025-06-26,11,1.15,614.64
ITAD-008530,Laptop,3.55,2.49,North America,766.77,5.90,Fair,True,79.41,False,0.76,B2B Direct,390.07,1031.94,0.05,980.34,284.07,0.00,241.46,0.79,0.42,2025-06-22,10,1.15,1199.50
ITAD-008531,Tablet,1.59,0.33,Europe,405.10,7.40,Good,True,67.38,False,0.87,B2B Direct,351.39,855.95,0.05,813.15,57.68,0.00,49.03,2.48,0.31,2025-01-30,1,1.08,1170.26
ITAD-008532,Server,1.75,18.83,Europe,3816.99,9.70,Refurbished,True,20.00,True,0.95,Online Marketplace,4927.21,4673.55,0.12,4112.72,973.48,14.59,812.87,2.65,0.31,2025-03-21,9,1.15,1219.17
ITAD-008533,Server,1.21,21.08,Europe,4117.55,9.10,Refurbished,True,354.71,True,0.95,Online Marketplace,5493.04,5149.97,0.12,4531.97,1394.34,16.33,1168.85,2.10,0.31,2025-07-11,10,1.15,1164.59
ITAD-008534,Tablet,0.76,0.30,North America,356.27,9.40,Refurbished,True,20.00,True,0.95,B2B Direct,499.64,1313.85,0.05,1248.15,85.58,0.32,72.42,2.88,0.42,2025-02-09,2,1.00,3631.67
ITAD-008535,Printer,2.09,23.06,Europe,628.59,7.20,Good,True,171.17,False,0.85,Refurb Specialist,570.97,1094.74,0.08,1007.16,267.95,0.00,227.75,1.92,0.31,2024-09-05,7,1.00,539.56
ITAD-008536,Monitor,6.46,3.73,Asia Pacific,100.00,6.40,Refurbished,True,161.67,True,0.79,Retail Partner,62.88,70.11,0.20,56.09,261.17,6.33,215.66,2.48,0.68,2024-10-17,8,1.00,-56.63
ITAD-008537,Smartphone,1.03,0.18,Europe,115.74,10.00,Refurbished,True,27.72,True,0.95,Retail Partner,137.19,183.87,0.20,147.10,53.65,0.14,45.46,1.84,0.31,2025-06-16,1,1.08,563.42
ITAD-008538,Monitor,4.23,4.09,North America,460.76,6.80,Good,True,91.96,False,0.83,Online Marketplace,396.94,427.78,0.12,376.45,222.13,0.00,188.81,1.09,0.42,2025-06-15,11,1.15,365.18
ITAD-008539,Smartphone,2.00,0.25,Latin America,196.26,7.60,Refurbished,True,32.83,True,0.89,Retail Partner,119.12,138.80,0.20,111.04,37.23,0.22,31.43,1.58,0.35,2025-03-28,3,1.00,322.76
ITAD-008540,Tablet,4.04,0.47,North America,100.00,5.10,Fair,True,42.80,False,0.69,Online Marketplace,38.75,39.40,0.12,34.68,53.35,0.00,45.35,0.94,0.42,2025-05-18,10,1.15,-7.93
ITAD-008541,Server,3.74,18.99,Asia Pacific,4359.05,9.50,Refurbished,True,686.63,True,0.95,Refurb Specialist,3815.20,6507.77,0.08,5987.15,1075.34,32.28,881.76,3.32,0.68,2025-05-15,4,1.00,847.79
ITAD-008542,Monitor,12.42,3.37,North America,820.27,3.80,Fair,False,0.00,False,0.00,Online Marketplace,118.37,116.81,0.12,102.79,290.04,0.00,246.54,0.66,0.42,2024-09-07,12,1.08,142.40
ITAD-008543,Printer,4.54,21.26,Europe,723.51,8.90,Refurbished,True,107.95,True,0.95,Online Marketplace,643.07,684.02,0.12,601.94,270.94,16.48,213.82,1.94,0.31,2024-10-25,1,1.08,533.65
ITAD-008544,Server,0.56,17.90,North America,4806.28,10.00,Refurbished,True,663.33,True,0.95,B2B Direct,7265.09,17123.62,0.05,16267.44,1163.80,18.80,970.43,1.61,0.42,2024-12-01,6,1.00,2481.48
ITAD-008545,Server,2.29,24.98,Europe,3366.51,9.60,Refurbished,True,808.69,True,0.95,Online Marketplace,4200.61,3889.52,0.12,3422.78,1233.63,19.36,1029.23,1.62,0.31,2025-07-10,2,1.00,380.97
ITAD-008546,Monitor,5.67,7.96,Asia Pacific,165.12,9.60,Refurbished,True,93.18,True,0.95,B2B Direct,113.53,327.96,0.05,311.56,242.46,13.54,192.55,2.52,0.68,2025-02-16,6,1.00,251.98
ITAD-008547,Printer,2.36,8.02,Europe,483.07,8.10,Refurbished,True,181.39,True,0.93,Online Marketplace,554.96,504.88,0.12,444.29,316.00,6.21,262.38,3.40,0.31,2024-10-25,9,1.15,178.34
ITAD-008548,Server,2.07,20.94,Europe,906.61,9.30,Refurbished,True,722.42,True,0.95,B2B Direct,1147.34,3068.18,0.05,2914.77,1212.94,16.23,1014.77,2.57,0.31,2024-11-20,11,1.15,324.71
ITAD-008549,Laptop,4.00,2.61,Europe,1010.95,5.50,Fair,True,189.14,False,0.72,Online Marketplace,432.60,484.28,0.12,426.17,267.31,0.00,227.22,0.92,0.31,2025-05-01,9,1.15,156.04
ITAD-008550,Tablet,4.38,0.54,Asia Pacific,374.27,3.30,Fair,False,0.00,False,0.00,B2B Direct,92.79,202.69,0.05,192.55,68.42,0.00,58.16,1.02,0.68,2025-03-01,8,1.00,541.56
ITAD-008551,Desktop,5.08,12.55,Asia Pacific,1212.34,6.90,Refurbished,True,64.95,True,0.83,Online Marketplace,773.01,832.03,0.12,732.19,425.43,21.33,340.28,2.87,0.68,2024-11-10,3,1.00,632.73
ITAD-008552,Monitor,4.58,7.97,Asia Pacific,538.39,5.30,Refurbished,True,153.85,True,0.70,B2B Direct,413.21,984.83,0.05,935.59,151.74,13.56,115.42,2.51,0.68,2025-03-11,6,1.00,540.10
ITAD-008553,Printer,1.21,17.16,Europe,703.38,10.00,Refurbished,True,90.28,True,0.95,Online Marketplace,904.37,666.77,0.12,586.76,196.27,13.30,153.54,2.49,0.31,2025-04-02,1,1.08,638.60
ITAD-008554,Desktop,8.06,9.12,Europe,333.99,7.70,Refurbished,True,225.40,True,0.90,Retail Partner,156.68,189.34,0.20,151.47,490.79,7.07,410.10,2.56,0.31,2025-02-03,12,1.08,-16.00
ITAD-008555,Server,4.74,19.69,North America,2932.39,7.70,Refurbished,True,610.94,True,0.90,Refurb Specialist,3368.89,6392.98,0.08,5881.54,1055.63,20.67,876.61,3.32,0.42,2025-05-04,8,1.00,946.42
ITAD-008556,Laptop,6.44,1.93,Asia Pacific,779.94,3.80,Fair,False,0.00,False,0.00,Refurb Specialist,131.90,260.32,0.08,239.49,224.10,0.00,190.49,0.61,0.68,2025-05-21,9,1.15,333.77
ITAD-008557,Printer,0.64,23.29,North America,658.00,10.00,Refurbished,True,170.73,True,0.95,Retail Partner,971.38,1093.76,0.20,875.01,385.60,24.46,303.30,1.96,0.42,2025-01-22,5,1.00,540.65
ITAD-008558,Laptop,2.99,1.50,North America,290.10,10.00,Refurbished,True,58.80,True,0.95,B2B Direct,302.29,768.67,0.05,730.24,226.86,1.58,191.25,3.16,0.42,2025-04-04,10,1.15,1207.32
ITAD-008559,Server,1.74,15.15,Asia Pacific,3059.08,10.00,Refurbished,True,824.99,True,0.95,B2B Direct,3053.93,7239.88,0.05,6877.88,1130.32,25.76,935.01,2.61,0.68,2025-04-21,3,1.00,777.57
ITAD-008560,Printer,6.96,8.81,Latin America,558.95,5.00,Refurbished,True,70.84,True,0.68,Online Marketplace,213.61,200.58,0.12,176.51,392.99,7.71,326.33,1.77,0.35,2025-01-06,12,1.08,183.17
ITAD-008561,Laptop,0.85,2.47,Europe,216.92,8.70,Refurbished,True,97.41,True,0.95,Online Marketplace,280.95,294.41,0.12,259.08,235.60,1.92,198.34,2.53,0.31,2025-05-30,9,1.15,202.25
ITAD-008562,Tablet,1.62,0.39,Asia Pacific,100.00,9.20,Refurbished,True,32.49,True,0.95,Online Marketplace,86.61,71.16,0.12,62.62,102.28,0.66,86.28,2.78,0.68,2025-04-10,3,1.00,119.04
ITAD-008563,Smartphone,5.44,0.19,Latin America,223.62,1.40,Poor,False,0.00,False,0.00,Online Marketplace,4.39,10.00,0.12,8.80,64.01,0.66,9.60,0.00,0.35,2025-02-07,12,1.08,44.72
ITAD-008564,Server,2.39,25.08,North America,5010.18,7.40,Refurbished,True,772.98,True,0.87,Retail Partner,6776.50,7178.88,0.20,5743.10,1394.17,26.34,1158.70,2.89,0.42,2025-08-05,11,1.15,828.73
ITAD-008565,Tablet,0.57,0.35,North America,146.85,10.00,Refurbished,True,43.53,True,0.95,Online Marketplace,211.53,159.94,0.12,140.75,71.05,0.37,60.02,1.57,0.42,2025-01-17,10,1.15,267.42
ITAD-008566,Server,4.97,25.71,Middle East & Africa,2877.27,8.40,Refurbished,True,566.00,True,0.95,B2B Direct,2166.63,4680.42,0.05,4446.40,1445.29,35.35,1193.15,2.38,0.55,2024-12-20,2,1.00,726.94
ITAD-008567,Server,3.29,24.67,North America,4260.83,6.40,Refurbished,True,372.39,True,0.79,Online Marketplace,5431.29,4782.90,0.12,4208.95,1317.31,25.91,1093.81,3.38,0.42,2025-07-18,12,1.08,1035.13
ITAD-008568,Printer,5.83,24.00,North America,689.31,3.70,Fair,False,0.00,False,0.00,Online Marketplace,297.66,316.15,0.12,278.22,396.52,0.00,337.04,0.82,0.42,2025-04-22,8,1.00,458.65
ITAD-008569,Laptop,1.79,1.36,Europe,448.86,7.80,Refurbished,True,240.74,True,0.91,Online Marketplace,514.38,466.35,0.12,410.39,220.06,1.06,186.00,2.13,0.31,2025-01-25,8,1.00,93.71
ITAD-008570,Tablet,3.75,0.37,North America,157.09,5.60,Refurbished,True,41.07,True,0.73,Online Marketplace,122.53,112.72,0.12,99.19,75.68,0.38,63.95,3.26,0.42,2024-11-19,4,1.00,174.43
ITAD-008571,Monitor,3.92,4.88,Europe,786.54,5.30,Refurbished,True,74.18,True,0.71,B2B Direct,830.72,2154.61,0.05,2046.88,177.07,3.78,146.73,2.99,0.31,2025-02-08,3,1.00,2645.05
ITAD-008572,Tablet,4.94,0.77,Asia Pacific,360.68,4.40,Fair,False,0.00,False,0.00,Refurb Specialist,73.21,120.71,0.08,111.06,91.07,0.00,77.41,1.30,0.68,2025-02-26,12,1.08,334.69
ITAD-008573,Smartphone,8.65,0.19,Europe,100.00,1.00,Poor,False,0.00,False,0.00,Retail Partner,1.65,10.00,0.20,8.00,36.32,0.00,5.45,0.00,0.31,2024-12-25,11,1.15,100.00
ITAD-008574,Printer,2.77,10.60,Asia Pacific,719.54,9.70,Refurbished,True,189.74,True,0.95,Online Marketplace,611.38,584.47,0.12,514.34,197.54,18.02,149.89,2.45,0.68,2025-02-06,4,1.00,208.04
ITAD-008575,Server,5.90,26.84,Asia Pacific,4225.76,7.10,Refurbished,True,418.73,True,0.85,B2B Direct,3138.64,8658.94,0.05,8226.00,1326.37,45.63,1081.79,2.86,0.68,2025-05-25,8,1.00,1950.00
ITAD-008576,Desktop,2.02,10.38,Europe,2051.66,10.00,Refurbished,True,151.44,True,0.95,B2B Direct,2441.20,6645.27,0.05,6313.01,541.54,8.04,452.27,2.76,0.31,2025-01-06,4,1.00,3165.15
ITAD-008577,Printer,3.96,17.57,Asia Pacific,1021.03,5.50,Refurbished,True,105.55,True,0.72,B2B Direct,755.97,1805.77,0.05,1715.48,215.96,29.87,153.70,2.61,0.68,2024-11-07,1,1.08,1610.89
ITAD-008578,Smartphone,0.53,0.23,North America,100.00,9.20,Refurbished,True,31.55,True,0.95,Refurb Specialist,142.29,285.37,0.08,262.54,27.03,0.24,22.73,2.66,0.42,2024-10-30,2,1.00,804.51
ITAD-008579,Smartphone,0.95,0.20,Middle East & Africa,287.89,9.80,Refurbished,True,33.08,True,0.95,B2B Direct,251.92,548.44,0.05,521.02,22.60,0.28,18.93,1.98,0.55,2025-01-02,12,1.08,1558.16
ITAD-008580,Tablet,5.33,0.64,Asia Pacific,100.00,1.20,Poor,False,0.00,False,0.00,Online Marketplace,7.36,10.00,0.12,8.80,111.44,0.28,16.72,0.00,0.68,2025-08-17,11,1.15,100.00
ITAD-008581,Smartphone,3.99,0.16,North America,100.00,2.10,Poor,False,0.00,False,0.00,Online Marketplace,12.06,12.49,0.12,10.99,72.21,0.28,10.83,0.00,0.42,2025-06-17,4,1.00,124.89
ITAD-008582,Laptop,0.57,1.66,Middle East & Africa,772.84,10.00,Refurbished,True,142.32,True,0.95,Online Marketplace,752.66,820.65,0.12,722.17,343.31,2.29,289.52,1.51,0.55,2025-06-27,3,1.00,476.64
ITAD-008583,Monitor,1.37,5.43,Middle East & Africa,719.11,10.00,Refurbished,True,157.02,True,0.95,B2B Direct,679.58,1749.15,0.05,1661.69,181.68,7.46,146.96,3.48,0.55,2025-08-18,6,1.00,1013.96
ITAD-008584,Desktop,12.26,10.25,Asia Pacific,492.08,1.70,Poor,False,0.00,False,0.00,B2B Direct,6.27,15.33,0.05,14.56,501.38,7.46,75.21,0.00,0.68,2025-07-31,9,1.15,31.16
ITAD-008585,Smartphone,0.41,0.22,Asia Pacific,154.55,8.40,Refurbished,True,32.06,True,0.95,Retail Partner,159.21,244.80,0.20,195.84,74.42,0.37,62.89,2.62,0.68,2025-01-27,7,1.00,663.55
ITAD-008586,Tablet,0.78,0.40,Asia Pacific,188.03,7.10,Good,True,60.44,False,0.85,B2B Direct,143.24,366.02,0.05,347.72,60.57,0.00,51.48,1.84,0.68,2025-02-12,5,1.00,505.63
ITAD-008587,Server,1.44,18.24,North America,3224.06,10.00,Refurbished,True,529.17,True,0.95,Retail Partner,4625.84,5079.84,0.20,4063.88,1127.62,19.15,939.32,1.74,0.42,2024-12-07,1,1.08,859.97
ITAD-008588,Printer,2.49,21.38,Europe,1000.33,7.70,Good,True,137.59,False,0.89,B2B Direct,872.17,2056.52,0.05,1953.69,214.84,0.00,182.62,1.29,0.31,2025-08-06,2,1.00,1394.66
ITAD-008589,Tablet,0.05,0.63,North America,428.51,10.00,Refurbished,True,41.23,True,0.95,Retail Partner,664.38,855.81,0.20,684.65,105.45,0.66,88.97,2.95,0.42,2025-08-30,6,1.00,1900.97
ITAD-008590,Desktop,6.62,11.26,North America,1354.42,6.30,Refurbished,True,291.10,True,0.78,B2B Direct,946.55,2492.48,0.05,2367.86,489.53,11.82,404.28,1.74,0.42,2024-10-05,12,1.08,756.24
ITAD-008591,Smartphone,3.71,0.24,North America,100.00,5.70,Refurbished,True,20.00,True,0.74,B2B Direct,59.65,156.35,0.05,148.53,48.02,0.26,40.56,1.74,0.42,2024-09-17,3,1.00,681.73
ITAD-008592,Laptop,2.80,2.05,Latin America,381.37,6.70,Refurbished,True,244.86,True,0.81,B2B Direct,239.16,614.20,0.05,583.49,389.41,1.79,329.21,1.57,0.35,2025-04-05,9,1.15,150.83
ITAD-008593,Smartphone,6.64,0.22,Europe,177.10,1.00,Poor,False,0.00,False,0.00,B2B Direct,2.92,10.00,0.05,9.50,48.10,1.79,7.21,0.00,0.31,2025-06-21,2,1.00,56.47
ITAD-008594,Desktop,3.76,11.20,North America,918.01,6.30,Refurbished,True,218.08,True,0.79,Online Marketplace,983.39,1125.82,0.12,990.72,531.54,11.76,440.06,2.91,0.42,2025-02-07,10,1.15,416.24
ITAD-008595,Tablet,4.87,0.73,North America,309.50,5.90,Refurbished,True,41.58,True,0.75,Retail Partner,169.00,192.77,0.20,154.22,93.33,0.76,78.57,1.84,0.42,2025-02-24,12,1.08,363.61
ITAD-008596,Monitor,4.85,7.83,Europe,503.93,7.40,Refurbished,True,90.99,True,0.87,Online Marketplace,487.39,569.26,0.12,500.95,283.82,6.07,235.18,2.78,0.31,2025-04-27,11,1.15,525.67
ITAD-008597,Desktop,1.62,10.04,Asia Pacific,1553.33,8.20,Refurbished,True,117.59,True,0.93,B2B Direct,1484.02,4021.03,0.05,3819.97,480.04,17.07,390.96,1.53,0.68,2025-03-09,6,1.00,2512.95
ITAD-008598,Laptop,12.05,1.83,Latin America,526.64,1.00,Poor,False,0.00,False,0.00,Retail Partner,5.53,10.00,0.20,8.00,304.34,17.07,45.65,0.00,0.35,2025-07-29,4,1.00,18.99
ITAD-008599,Monitor,1.13,6.77,Asia Pacific,797.60,9.10,Refurbished,True,113.22,True,0.95,Refurb Specialist,814.75,1564.20,0.08,1439.07,275.80,11.50,222.93,3.14,0.68,2024-09-10,3,1.00,1281.50
ITAD-008600,Smartphone,2.95,0.17,Europe,188.03,4.40,Fair,False,0.00,False,0.00,B2B Direct,73.52,195.33,0.05,185.56,60.11,0.00,51.09,0.58,0.31,2024-09-29,2,1.00,1038.83
ITAD-008601,Printer,2.08,5.33,Asia Pacific,776.71,10.00,Refurbished,True,110.78,True,0.95,B2B Direct,709.56,2113.59,0.05,2007.91,345.84,9.06,284.90,3.21,0.68,2024-12-23,8,1.00,1807.83
ITAD-008602,Laptop,5.03,2.32,Latin America,1130.23,4.40,Fair,False,0.00,False,0.00,Online Marketplace,244.17,227.31,0.12,200.03,393.79,0.00,334.72,0.87,0.35,2025-05-23,5,1.00,201.12
ITAD-008603,Laptop,12.31,2.29,North America,878.70,1.00,Poor,False,0.00,False,0.00,Retail Partner,15.82,18.95,0.20,15.16,333.62,0.00,50.04,0.00,0.42,2024-10-13,2,1.00,21.56
ITAD-008604,Smartphone,1.00,0.20,North America,100.00,8.30,Refurbished,True,20.00,True,0.95,B2B Direct,129.94,300.89,0.05,285.85,51.49,0.21,43.56,1.67,0.42,2025-05-01,9,1.15,1404.46
ITAD-008605,Server,2.53,20.40,North America,3271.45,9.60,Refurbished,True,185.22,True,0.95,Online Marketplace,4385.48,4268.22,0.12,3756.03,1003.23,21.43,831.32,1.53,0.42,2024-10-09,12,1.08,1248.07
ITAD-008606,Monitor,5.33,3.81,Europe,570.38,7.90,Refurbished,True,169.23,True,0.91,B2B Direct,525.98,1298.66,0.05,1233.72,165.36,2.96,137.60,2.65,0.31,2024-11-09,7,1.00,667.39
ITAD-008607,Desktop,2.49,9.25,Europe,1116.05,5.10,Fair,True,87.77,False,0.69,B2B Direct,680.94,1450.14,0.05,1377.64,599.67,0.00,509.72,1.05,0.31,2025-02-03,5,1.00,1220.71
ITAD-008608,Printer,2.53,24.73,North America,812.94,8.10,Good,True,186.89,False,0.93,Retail Partner,770.08,954.92,0.20,763.94,376.35,0.00,319.89,1.53,0.42,2025-06-13,7,1.00,410.94
ITAD-008609,Printer,5.78,9.91,Latin America,1273.13,5.50,Refurbished,True,63.92,True,0.72,B2B Direct,600.18,1551.52,0.05,1473.94,259.18,8.67,211.63,2.56,0.35,2025-08-28,1,1.08,1168.46
ITAD-008610,Server,2.30,18.65,Asia Pacific,3320.79,10.00,Refurbished,True,199.23,True,0.95,Retail Partner,3201.37,3544.53,0.20,2835.62,1008.79,31.70,825.77,2.90,0.68,2025-03-10,9,1.15,1007.38
ITAD-008611,Server,3.77,26.58,Europe,3761.67,7.70,Refurbished,True,644.61,True,0.90,B2B Direct,4253.02,9676.06,0.05,9192.25,862.19,20.60,712.26,1.77,0.31,2024-11-09,10,1.15,1401.08
ITAD-008612,Desktop,1.86,10.38,North America,1048.14,7.30,Refurbished,True,129.47,True,0.87,B2B Direct,1381.04,4048.63,0.05,3846.20,476.95,10.90,394.51,2.53,0.42,2025-05-10,2,1.00,3027.04
ITAD-008613,Printer,0.55,14.91,Asia Pacific,905.69,9.70,Refurbished,True,135.52,True,0.95,Online Marketplace,954.96,880.98,0.12,775.26,390.95,25.34,306.97,2.16,0.68,2025-08-13,5,1.00,550.07
ITAD-008614,Monitor,0.39,3.45,Europe,673.24,10.00,Refurbished,True,75.64,True,0.95,Online Marketplace,937.81,994.32,0.12,875.00,293.03,2.67,246.40,2.61,0.31,2024-11-04,3,1.00,1214.49
ITAD-008615,Printer,3.21,24.37,Asia Pacific,903.48,10.00,Refurbished,True,171.24,True,0.95,B2B Direct,731.69,1937.49,0.05,1840.62,257.77,41.42,177.68,2.80,0.68,2024-12-15,10,1.15,1031.48
ITAD-008616,Server,3.80,26.04,Europe,4440.15,7.10,Refurbished,True,466.05,True,0.85,B2B Direct,5010.13,13074.47,0.05,12420.75,1281.52,20.18,1069.11,2.89,0.31,2025-07-01,10,1.15,2705.36
ITAD-008617,Laptop,7.47,2.46,North America,326.18,4.60,Fair,True,208.40,False,0.64,Refurb Specialist,46.51,78.28,0.08,72.02,261.32,0.00,222.12,1.35,0.42,2025-05-10,9,1.15,-62.44
ITAD-008618,Smartphone,9.70,0.22,Asia Pacific,201.61,1.00,Poor,False,0.00,False,0.00,Online Marketplace,2.57,10.00,0.12,8.80,25.38,0.00,3.81,0.00,0.68,2025-06-19,8,1.00,49.60
ITAD-008619,Tablet,0.91,0.42,North America,222.99,10.00,Good,True,64.00,False,0.95,Online Marketplace,235.29,226.60,0.12,199.41,86.59,0.00,73.60,1.29,0.42,2025-05-25,12,1.08,254.07
ITAD-008620,Smartphone,0.09,0.17,North America,100.00,10.00,Refurbished,True,39.35,True,0.95,B2B Direct,153.60,361.30,0.05,343.23,43.42,0.17,36.73,2.64,0.42,2025-06-23,8,1.00,818.24
ITAD-008621,Tablet,7.78,0.39,Asia Pacific,295.66,1.00,Poor,False,0.00,False,0.00,B2B Direct,3.77,10.00,0.05,9.50,84.69,0.17,12.70,0.00,0.68,2024-11-19,2,1.00,33.82
ITAD-008622,Printer,4.14,15.18,Europe,720.58,8.60,Refurbished,True,167.29,True,0.95,Retail Partner,675.27,715.38,0.20,572.31,222.04,11.77,176.97,3.21,0.31,2024-09-29,8,1.00,327.62
ITAD-008623,Monitor,2.05,7.31,North America,764.22,7.70,Refurbished,True,66.32,True,0.90,Retail Partner,1029.11,1413.98,0.20,1131.18,214.19,7.68,174.39,1.87,0.42,2025-03-15,2,1.00,1763.45
ITAD-008624,Monitor,5.10,6.10,Europe,379.18,9.60,Refurbished,True,104.65,True,0.95,B2B Direct,357.75,788.44,0.05,749.01,222.14,4.73,184.09,3.48,0.31,2024-09-21,5,1.00,653.37
ITAD-008625,Smartphone,2.52,0.18,North America,102.82,6.70,Refurbished,True,29.83,True,0.81,Online Marketplace,93.10,82.07,0.12,72.22,67.36,0.19,57.07,2.26,0.42,2025-01-06,11,1.15,175.09
