asset_id,equipment_type,asset_age_years,weight_kg,region,original_purchase_price_usd,condition_score,product_condition,can_refurbish,refurbishment_cost_usd,refurbishment_success,refurbishment_success_probability,sales_channel,market_value_usd,final_sale_price_usd,channel_commission_rate,net_revenue_usd,carbon_new_manufacturing_kg,carbon_refurb_process_kg,carbon_savings_kg,lifecycle_extension_years,grid_carbon_intensity_kg_co2_kwh,processing_date,processing_month,seasonal_demand_multiplier,roi_percent
ITAD-007839,Server,6.44,24.45,North America,3395.45,6.9,Refurbished,True,509.93,True,0.833,B2B Direct,3402.51,7414.92,0.05,7044.17,936.33,25.67,770.2,1.65,0.42,2025-05-12,11,1.15,1354.11
ITAD-007841,Monitor,1.6,3.97,North America,443.76,9.0,Refurbished,True,121.9,True,0.95,Online Marketplace,618.29,702.98,0.12,618.62,190.14,4.17,157.45,2.52,0.42,2025-01-26,6,1.0,476.67
ITAD-007845,Monitor,0.97,3.16,North America,759.0,9.0,Refurbished,True,150.77,True,0.95,B2B Direct,1107.42,2531.47,0.05,2404.9,208.38,3.32,173.8,2.94,0.42,2025-03-02,12,1.08,1579.01
ITAD-007850,Monitor,6.32,5.79,Europe,836.68,7.2,Refurbished,True,57.74,True,0.854,Online Marketplace,692.03,559.75,0.12,492.58,204.92,4.49,169.7,2.86,0.31,2024-10-28,11,1.15,600.01
ITAD-007854,Printer,0.09,14.34,Europe,1022.48,9.5,Refurbished,True,150.16,True,0.95,B2B Direct,1451.15,3209.75,0.05,3049.26,360.16,11.11,295.02,3.36,0.31,2025-05-04,5,1.0,2037.5
ITAD-007855,Printer,0.04,5.07,North America,1160.07,10.0,Refurbished,True,174.76,True,0.95,B2B Direct,1804.29,4842.31,0.05,4600.2,295.39,5.33,245.75,2.97,0.42,2024-11-06,12,1.08,2670.76
ITAD-007856,Server,0.09,21.34,North America,2811.9,10.0,Refurbished,True,280.73,True,0.95,B2B Direct,4364.94,11293.25,0.05,10728.59,1239.11,22.4,1030.84,2.26,0.42,2025-03-05,7,1.0,3916.4
ITAD-007859,Tablet,1.54,0.68,North America,505.9,8.1,Refurbished,True,69.02,True,0.931,Retail Partner,627.37,817.8,0.2,654.24,76.28,0.71,64.13,2.76,0.42,2025-02-01,9,1.15,1084.94
ITAD-007860,Server,1.11,20.67,North America,4803.8,8.2,Refurbished,True,959.17,True,0.937,B2B Direct,7033.36,16041.31,0.05,15239.25,1372.35,21.7,1144.8,3.4,0.42,2024-11-08,11,1.15,1572.41
ITAD-007862,Printer,6.87,19.55,Europe,1406.61,6.5,Refurbished,True,173.32,True,0.798,Retail Partner,859.78,1067.72,0.2,854.18,259.22,15.15,205.18,1.7,0.31,2024-12-03,12,1.08,516.05
ITAD-007865,Server,8.22,21.1,Europe,5114.57,4.8,Refurbished,True,727.24,True,0.665,B2B Direct,3972.34,10055.31,0.05,9552.54,883.93,16.35,734.99,2.59,0.31,2025-05-03,11,1.15,1282.67
ITAD-007869,Monitor,0.81,5.34,North America,743.35,9.7,Refurbished,True,69.98,True,0.95,B2B Direct,1096.75,2619.42,0.05,2488.45,220.42,5.6,181.75,3.37,0.42,2025-04-18,10,1.15,3429.68
ITAD-007870,Printer,1.13,9.76,North America,1213.37,8.9,Refurbished,True,156.27,True,0.95,Online Marketplace,1715.02,1943.68,0.12,1710.44,187.81,10.25,149.39,3.07,0.42,2025-07-27,7,1.0,1143.79
ITAD-007874,Monitor,5.34,4.39,North America,332.88,6.6,Refurbished,True,146.89,True,0.81,B2B Direct,334.54,894.38,0.05,849.66,211.12,4.61,174.84,2.75,0.42,2025-08-26,12,1.08,508.87
ITAD-007876,Printer,0.43,13.57,Europe,567.33,10.0,Refurbished,True,35.25,True,0.95,B2B Direct,782.5,1760.81,0.05,1672.77,205.09,10.51,163.81,3.35,0.31,2024-10-06,9,1.15,3041.52
ITAD-007877,Tablet,2.37,0.38,Europe,535.81,5.5,Refurbished,True,57.34,True,0.72,B2B Direct,524.4,1272.58,0.05,1208.95,100.89,0.29,85.46,2.55,0.31,2025-02-05,5,1.0,2119.29
ITAD-007878,Desktop,3.09,11.39,Europe,688.54,7.7,Refurbished,True,271.88,True,0.9,Retail Partner,731.21,840.13,0.2,672.11,361.47,8.83,298.42,3.38,0.31,2025-07-14,4,1.0,209.01
ITAD-007880,Monitor,0.99,5.4,Europe,336.1,10.0,Refurbished,True,86.51,True,0.95,B2B Direct,448.81,1105.79,0.05,1050.5,242.04,4.19,201.54,1.98,0.31,2024-09-09,2,1.0,1178.23
ITAD-007881,Laptop,2.58,2.5,Europe,984.86,8.9,Refurbished,True,168.39,True,0.95,Online Marketplace,1004.01,1003.78,0.12,883.33,260.25,1.94,219.27,2.5,0.31,2025-01-29,10,1.15,496.09
ITAD-007884,Monitor,0.51,4.74,Asia Pacific,816.33,10.0,Refurbished,True,125.32,True,0.95,B2B Direct,871.39,2300.51,0.05,2185.49,184.29,8.06,148.58,3.16,0.68,2025-06-06,8,1.0,1735.69
ITAD-007885,Laptop,0.81,2.21,Europe,738.3,10.0,Refurbished,True,64.19,True,0.95,B2B Direct,960.63,2462.27,0.05,2339.16,336.28,1.71,284.12,2.72,0.31,2024-12-03,6,1.0,3248.14
ITAD-007886,Smartphone,2.78,0.2,North America,252.01,6.6,Refurbished,True,33.42,True,0.808,B2B Direct,210.97,531.72,0.05,505.13,43.3,0.21,36.59,2.59,0.42,2025-08-31,2,1.0,1491.02
ITAD-007887,Desktop,4.43,14.29,North America,733.42,5.1,Refurbished,True,255.14,True,0.686,Online Marketplace,722.0,856.31,0.12,753.55,577.7,15.0,476.04,3.14,0.42,2025-08-16,6,1.0,235.62
ITAD-007888,Monitor,3.89,7.64,Europe,685.21,6.8,Good,True,157.03,False,0.821,Refurb Specialist,558.05,1028.32,0.08,946.06,241.02,0.0,204.87,2.5,0.31,2025-01-08,11,1.15,554.85
ITAD-007892,Server,9.21,25.53,Europe,1317.69,7.2,Refurbished,True,445.83,True,0.856,B2B Direct,919.66,2490.78,0.05,2366.24,1238.41,19.79,1032.87,1.69,0.31,2025-01-10,7,1.0,458.68
ITAD-007894,Desktop,5.79,11.93,Europe,307.23,8.2,Refurbished,True,273.22,True,0.94,B2B Direct,227.22,601.99,0.05,571.89,489.28,9.24,406.64,2.36,0.31,2025-04-28,6,1.0,120.33
ITAD-007896,Monitor,0.07,3.63,North America,163.82,9.4,Refurbished,True,103.79,True,0.95,B2B Direct,254.39,659.49,0.05,626.52,196.62,3.81,163.31,2.81,0.42,2025-04-17,2,1.0,535.42
ITAD-007897,Desktop,2.14,12.24,Asia Pacific,1105.15,8.2,Good,True,235.74,False,0.932,Refurb Specialist,771.65,1524.83,0.08,1402.84,415.17,0.0,352.89,1.24,0.68,2025-02-06,2,1.0,546.83
ITAD-007898,Server,0.22,27.49,Europe,2386.4,10.0,Refurbished,True,323.52,True,0.95,Retail Partner,3370.46,4887.92,0.2,3910.33,1047.75,21.3,869.29,1.72,0.31,2025-03-08,11,1.15,1410.84
ITAD-007901,Monitor,1.83,4.19,Asia Pacific,882.15,10.0,Refurbished,True,116.1,True,0.95,Online Marketplace,855.79,886.13,0.12,779.8,200.69,7.13,163.46,2.56,0.68,2024-11-02,4,1.0,663.26
ITAD-007904,Tablet,0.24,0.38,North America,223.22,9.5,Refurbished,True,40.97,True,0.95,B2B Direct,337.18,781.79,0.05,742.7,86.71,0.4,73.31,1.91,0.42,2025-08-03,1,1.08,1808.41
ITAD-007905,Printer,1.39,23.51,North America,1000.29,9.4,Refurbished,True,122.81,True,0.95,B2B Direct,1379.16,3524.04,0.05,3347.84,224.7,24.68,166.31,3.05,0.42,2025-02-16,5,1.0,2769.44
ITAD-007906,Printer,1.0,6.13,North America,1042.83,7.8,Refurbished,True,158.99,True,0.901,Refurb Specialist,1490.75,2339.67,0.08,2152.5,266.94,6.43,220.47,2.44,0.42,2025-06-06,5,1.0,1371.56
ITAD-007908,Desktop,0.79,11.24,Middle East & Africa,1256.3,10.0,Refurbished,True,201.68,True,0.95,Online Marketplace,1220.94,1210.07,0.12,1064.86,389.04,15.45,315.23,1.81,0.55,2025-03-07,7,1.0,499.99
ITAD-007910,Desktop,3.99,12.72,Europe,1610.92,7.0,Refurbished,True,106.79,True,0.843,Retail Partner,1537.73,1721.61,0.2,1377.29,589.3,9.86,491.05,3.23,0.31,2025-04-10,5,1.0,1002.42
ITAD-007912,Printer,0.26,17.76,Middle East & Africa,853.26,10.0,Refurbished,True,144.98,True,0.95,B2B Direct,867.91,2286.62,0.05,2172.29,287.44,24.42,219.91,2.06,0.55,2025-06-10,6,1.0,1477.14
ITAD-007914,Laptop,0.45,1.88,North America,714.98,10.0,Refurbished,True,181.61,True,0.95,B2B Direct,1059.68,2531.51,0.05,2404.94,367.02,1.97,310.0,3.17,0.42,2024-09-12,6,1.0,1293.9
ITAD-007915,Server,0.62,17.68,Latin America,3902.6,9.0,Refurbished,True,541.62,True,0.95,B2B Direct,3429.29,7708.58,0.05,7323.15,986.46,15.47,823.02,3.04,0.35,2025-04-19,9,1.15,1323.24
ITAD-007916,Printer,3.87,15.86,Europe,812.85,7.9,Refurbished,True,179.91,True,0.916,Online Marketplace,787.9,822.49,0.12,723.79,220.41,12.29,175.06,2.53,0.31,2025-06-26,12,1.08,357.16
ITAD-007917,Desktop,4.67,10.38,Europe,856.11,7.1,Good,True,86.1,False,0.848,Online Marketplace,575.51,640.28,0.12,563.45,350.22,0.0,297.69,1.41,0.31,2025-08-28,4,1.0,643.63
ITAD-007918,Desktop,2.38,11.55,North America,1121.88,6.1,Refurbished,True,156.04,True,0.767,B2B Direct,1402.68,3679.38,0.05,3495.41,507.46,12.13,419.21,2.66,0.42,2025-02-05,6,1.0,2257.98
ITAD-007919,Printer,3.52,16.37,Europe,716.41,7.7,Refurbished,True,54.75,True,0.898,B2B Direct,723.53,2014.01,0.05,1913.31,202.7,12.68,159.61,1.93,0.31,2025-08-24,2,1.0,2734.81
ITAD-007920,Server,9.83,24.35,Latin America,2456.72,5.4,Refurbished,True,391.98,True,0.71,Retail Partner,1014.54,1061.51,0.2,849.21,1372.51,21.31,1145.33,2.51,0.35,2025-06-16,4,1.0,170.81
ITAD-007922,Laptop,3.05,2.22,North America,851.02,7.1,Good,True,178.15,False,0.851,Retail Partner,674.94,841.05,0.2,672.84,289.7,0.0,246.25,1.69,0.42,2025-01-31,12,1.08,372.1
ITAD-007923,Printer,3.49,14.64,Latin America,1180.97,6.1,Good,True,143.37,False,0.769,Online Marketplace,586.12,640.55,0.12,563.69,313.12,0.0,266.15,1.14,0.35,2025-01-02,8,1.0,346.79
ITAD-007924,Printer,2.37,21.65,Latin America,1106.61,7.9,Refurbished,True,78.77,True,0.909,B2B Direct,807.93,1948.45,0.05,1851.03,251.55,18.94,194.87,3.39,0.35,2024-09-14,1,1.08,1689.56
ITAD-007927,Server,0.31,23.64,Middle East & Africa,3200.75,9.6,Refurbished,True,482.83,True,0.95,Online Marketplace,3272.23,3556.45,0.12,3129.68,999.63,32.51,817.18,2.52,0.55,2024-12-11,11,1.15,636.59
ITAD-007928,Server,2.75,28.87,Asia Pacific,5107.84,10.0,Refurbished,True,437.11,True,0.95,Online Marketplace,4782.01,4649.96,0.12,4091.97,1189.39,49.07,961.91,2.6,0.68,2025-04-01,3,1.0,824.78
ITAD-007931,Monitor,2.71,6.79,North America,715.76,9.5,Refurbished,True,124.82,True,0.95,Retail Partner,914.57,961.7,0.2,769.36,184.04,7.13,149.31,2.14,0.42,2024-12-07,2,1.0,670.49
ITAD-007932,Printer,0.57,24.02,Europe,1555.59,10.0,Refurbished,True,98.14,True,0.95,Refurb Specialist,2118.03,4792.33,0.08,4408.95,336.38,18.62,267.3,2.45,0.31,2025-04-27,8,1.0,3017.63
ITAD-007935,Smartphone,0.79,0.22,Europe,200.97,8.1,Refurbished,True,28.98,True,0.928,B2B Direct,249.53,653.46,0.05,620.79,78.25,0.17,66.34,1.9,0.31,2025-01-28,8,1.0,2155.17
ITAD-007938,Laptop,2.56,1.81,Europe,297.36,6.1,Refurbished,True,122.35,True,0.766,B2B Direct,304.4,790.67,0.05,751.13,280.94,1.4,237.4,1.5,0.31,2025-04-29,1,1.08,546.25
ITAD-007939,Monitor,1.19,6.55,Asia Pacific,517.79,8.0,Refurbished,True,119.94,True,0.923,B2B Direct,526.59,1227.21,0.05,1165.85,205.5,11.14,163.53,2.21,0.68,2025-04-19,2,1.0,923.17
ITAD-007940,Monitor,2.31,5.77,North America,349.02,9.7,Refurbished,True,20.0,True,0.95,B2B Direct,460.63,1211.37,0.05,1150.8,217.73,6.06,179.01,2.97,0.42,2025-04-05,2,1.0,3413.46
ITAD-007941,Printer,2.53,17.07,Asia Pacific,1116.79,8.0,Refurbished,True,160.5,True,0.922,Refurb Specialist,973.96,1559.94,0.08,1435.14,357.11,29.02,274.52,2.6,0.68,2024-11-08,7,1.0,871.92
ITAD-007943,Server,3.63,27.96,North America,3816.38,7.1,Refurbished,True,736.77,True,0.85,Online Marketplace,4754.33,4209.43,0.12,3704.3,1378.11,29.36,1142.04,1.75,0.42,2025-08-27,6,1.0,471.33
ITAD-007948,Desktop,1.62,11.45,North America,1196.75,8.0,Refurbished,True,397.92,True,0.919,B2B Direct,1614.17,2890.16,0.05,2745.65,584.13,12.03,484.49,1.88,0.42,2025-01-10,6,1.0,626.31
ITAD-007950,Printer,0.07,22.04,Asia Pacific,836.63,9.4,Refurbished,True,126.47,True,0.95,B2B Direct,919.12,2511.03,0.05,2385.48,214.01,37.47,144.44,2.16,0.68,2024-10-25,6,1.0,1885.51
ITAD-007951,Monitor,1.72,4.8,North America,559.31,7.5,Refurbished,True,91.57,True,0.883,Online Marketplace,772.62,769.02,0.12,676.74,241.15,5.04,199.94,2.6,0.42,2025-08-14,8,1.0,739.84
ITAD-007952,Monitor,1.34,7.94,North America,470.76,9.2,Refurbished,True,106.44,True,0.95,B2B Direct,668.84,1788.27,0.05,1698.86,198.6,8.34,160.47,3.4,0.42,2025-03-21,8,1.0,1580.11
ITAD-007954,Printer,1.44,21.02,Middle East & Africa,426.13,9.6,Refurbished,True,150.97,True,0.95,B2B Direct,389.95,1021.62,0.05,970.54,234.06,28.9,170.05,2.74,0.55,2025-05-03,1,1.08,576.72
ITAD-007955,Monitor,2.25,3.07,Latin America,756.84,9.3,Good,True,60.4,False,0.95,B2B Direct,450.3,1058.42,0.05,1005.5,198.16,0.0,168.43,2.36,0.35,2024-12-08,4,1.0,1318.67
ITAD-007958,Monitor,0.34,5.15,Asia Pacific,732.57,9.9,Refurbished,True,53.47,True,0.95,B2B Direct,791.11,1942.84,0.05,1845.7,187.86,8.75,150.93,2.21,0.68,2025-06-27,1,1.08,2579.11
ITAD-007959,Printer,1.29,16.48,Asia Pacific,614.61,9.5,Refurbished,True,103.36,True,0.95,B2B Direct,606.37,1512.17,0.05,1436.56,200.77,28.02,142.64,3.04,0.68,2025-06-20,8,1.0,1362.95
ITAD-007961,Printer,3.67,21.91,North America,939.78,10.0,Refurbished,True,168.24,True,0.95,Online Marketplace,1018.26,1012.38,0.12,890.9,194.99,23.0,142.73,1.64,0.42,2025-02-17,1,1.08,501.76
ITAD-007962,Desktop,3.09,8.33,Latin America,1817.39,5.2,Refurbished,True,154.93,True,0.698,Online Marketplace,1227.89,1387.12,0.12,1220.66,504.45,7.29,421.49,2.78,0.35,2025-03-29,11,1.15,678.0
ITAD-007963,Desktop,2.15,11.72,North America,1031.47,7.2,Refurbished,True,222.0,True,0.858,B2B Direct,1320.15,3964.93,0.05,3766.69,452.03,12.3,371.93,2.19,0.42,2025-01-05,9,1.15,1686.04
ITAD-007965,Server,0.35,24.8,Middle East & Africa,2471.7,10.0,Refurbished,True,466.19,True,0.95,B2B Direct,2520.82,5815.4,0.05,5524.63,1214.88,34.09,998.55,2.46,0.55,2024-12-07,9,1.15,1147.43
ITAD-007968,Laptop,4.28,2.07,Europe,1102.48,5.5,Refurbished,True,181.18,True,0.716,Online Marketplace,826.88,903.82,0.12,795.36,320.7,1.6,270.99,1.6,0.31,2025-06-14,9,1.15,398.85
ITAD-007969,Server,4.43,19.44,Europe,4585.83,9.3,Refurbished,True,539.47,True,0.95,Retail Partner,4943.24,5148.42,0.2,4118.73,1463.22,15.07,1228.67,1.78,0.31,2024-12-11,10,1.15,854.34
ITAD-007971,Desktop,2.55,13.38,Europe,1027.7,8.9,Refurbished,True,280.64,True,0.95,Online Marketplace,1156.89,996.17,0.12,876.63,489.01,10.37,405.29,3.3,0.31,2025-07-02,4,1.0,254.96
ITAD-007972,Laptop,2.96,1.57,Europe,1269.84,6.6,Refurbished,True,215.11,True,0.809,B2B Direct,1219.27,3469.19,0.05,3295.73,326.75,1.22,276.52,3.41,0.31,2024-10-19,8,1.0,1512.76
ITAD-007977,Laptop,0.64,1.28,Europe,682.95,10.0,Refurbished,True,144.19,True,0.95,Online Marketplace,906.85,903.99,0.12,795.51,330.46,0.99,279.9,1.57,0.31,2024-11-14,7,1.0,526.94
ITAD-007978,Printer,0.28,18.51,Latin America,931.29,10.0,Refurbished,True,193.0,True,0.95,Online Marketplace,827.99,957.34,0.12,842.46,312.18,16.2,249.16,1.72,0.35,2024-11-05,6,1.0,396.04
ITAD-007980,Desktop,3.45,9.72,Asia Pacific,1554.06,9.9,Refurbished,True,288.12,True,0.95,Online Marketplace,1223.39,1205.75,0.12,1061.06,457.64,16.53,372.46,1.69,0.68,2025-01-13,2,1.0,318.48
ITAD-007981,Printer,0.51,10.71,Europe,656.01,9.4,Refurbished,True,73.43,True,0.95,Online Marketplace,898.33,967.3,0.12,851.22,286.56,8.3,235.28,2.54,0.31,2025-08-17,11,1.15,1217.31
ITAD-007985,Laptop,2.1,2.54,Europe,694.32,8.8,Refurbished,True,165.82,True,0.95,Online Marketplace,760.87,850.62,0.12,748.54,386.63,1.97,326.67,1.75,0.31,2025-04-12,7,1.0,412.97
ITAD-007986,Desktop,0.91,12.51,North America,1270.11,9.0,Refurbished,True,168.05,True,0.95,Online Marketplace,1830.35,1989.22,0.12,1750.52,432.27,13.13,354.3,2.4,0.42,2025-06-11,1,1.08,1083.73
ITAD-007987,Desktop,2.66,8.02,Asia Pacific,1792.88,9.4,Refurbished,True,73.3,True,0.95,B2B Direct,1542.66,4214.3,0.05,4003.58,469.31,13.63,385.28,2.88,0.68,2024-10-05,8,1.0,2309.69
ITAD-007990,Monitor,1.37,4.31,Europe,494.06,8.7,Refurbished,True,102.46,True,0.95,B2B Direct,642.14,1803.94,0.05,1713.75,152.83,3.34,126.56,1.82,0.31,2024-12-28,6,1.0,1660.64
ITAD-007991,Printer,9.18,10.35,Europe,748.35,5.9,Refurbished,True,208.73,True,0.749,B2B Direct,251.9,626.52,0.05,595.19,288.7,8.02,237.37,2.43,0.31,2024-10-26,6,1.0,200.16
ITAD-007992,Server,0.14,21.06,North America,3320.32,10.0,Refurbished,True,850.71,True,0.95,Online Marketplace,5139.89,4306.63,0.12,3789.84,1275.94,22.11,1062.43,1.59,0.42,2024-11-14,8,1.0,406.24
ITAD-007995,Desktop,0.57,12.3,Europe,935.72,10.0,Refurbished,True,287.01,True,0.95,B2B Direct,1274.27,3456.24,0.05,3283.43,482.09,9.53,400.25,1.71,0.31,2025-03-26,7,1.0,1104.23
ITAD-007996,Desktop,0.4,9.79,North America,498.23,10.0,Refurbished,True,262.53,True,0.95,Online Marketplace,751.1,829.79,0.12,730.21,589.07,10.28,490.42,2.09,0.42,2024-11-12,7,1.0,216.08
ITAD-007998,Laptop,0.14,1.25,Latin America,1238.98,9.5,Refurbished,True,198.54,True,0.95,Online Marketplace,1110.12,1091.46,0.12,960.49,212.66,1.09,179.67,2.17,0.35,2025-08-25,12,1.08,449.73
ITAD-008000,Monitor,0.24,6.65,Europe,1308.35,8.6,Refurbished,True,66.29,True,0.95,B2B Direct,1840.73,4962.28,0.05,4714.16,164.57,5.15,134.74,2.5,0.31,2025-04-17,10,1.15,3742.11
ITAD-008001,Desktop,1.92,9.25,Europe,943.16,7.7,Refurbished,True,294.53,True,0.894,Retail Partner,1133.1,1429.94,0.2,1143.95,363.76,7.17,302.03,2.52,0.31,2025-04-29,12,1.08,385.51
ITAD-008010,Printer,2.59,14.7,North America,1334.68,8.3,Refurbished,True,145.48,True,0.943,Retail Partner,1633.42,2047.59,0.2,1638.07,329.34,15.43,264.51,3.48,0.42,2025-07-29,3,1.0,1307.42
ITAD-008012,Desktop,1.57,14.27,Europe,418.62,8.8,Refurbished,True,175.06,True,0.95,Online Marketplace,520.22,528.0,0.12,464.64,540.63,11.06,448.48,3.18,0.31,2024-10-21,10,1.15,201.6
ITAD-008013,Desktop,4.25,14.39,Europe,1329.36,8.4,Refurbished,True,115.89,True,0.949,B2B Direct,1227.41,3310.75,0.05,3145.21,461.01,11.15,380.71,3.37,0.31,2025-05-09,1,1.08,2403.31
ITAD-008014,Desktop,2.07,14.38,Asia Pacific,983.02,7.8,Refurbished,True,109.72,True,0.902,Refurb Specialist,898.83,1636.25,0.08,1505.35,483.93,24.45,386.89,1.76,0.68,2025-01-17,8,1.0,1391.3
ITAD-008015,Monitor,1.15,3.38,Europe,758.23,8.1,Refurbished,True,164.69,True,0.928,B2B Direct,1001.5,2063.78,0.05,1960.59,272.43,2.62,228.95,2.8,0.31,2025-05-03,11,1.15,1153.11
ITAD-008017,Desktop,2.04,11.71,Latin America,1253.69,8.1,Refurbished,True,192.88,True,0.931,Retail Partner,947.24,1118.59,0.2,894.87,434.72,10.25,359.27,1.98,0.35,2025-05-01,11,1.15,479.96
ITAD-008019,Printer,4.76,18.18,Europe,398.71,7.3,Refurbished,True,137.81,True,0.865,B2B Direct,343.9,988.32,0.05,938.9,396.52,14.09,322.95,2.69,0.31,2025-06-02,4,1.0,617.18
ITAD-008020,Server,4.89,29.01,North America,7765.7,8.1,Refurbished,True,431.69,True,0.929,B2B Direct,8822.72,24212.44,0.05,23001.82,1165.68,30.46,960.36,1.76,0.42,2025-04-26,8,1.0,3062.28
ITAD-008021,Smartphone,1.21,0.17,North America,215.38,9.7,Refurbished,True,23.11,True,0.95,B2B Direct,268.22,600.44,0.05,570.42,45.45,0.18,38.46,1.58,0.42,2024-11-05,6,1.0,2498.69
ITAD-008022,Desktop,4.03,13.02,Europe,1589.78,5.7,Refurbished,True,185.73,True,0.734,Refurb Specialist,1510.36,2672.86,0.08,2459.03,569.81,10.09,474.24,1.89,0.31,2025-01-25,5,1.0,1339.14
ITAD-008023,Server,0.02,16.24,Europe,3557.81,10.0,Refurbished,True,703.95,True,0.95,Retail Partner,5081.43,5864.74,0.2,4691.79,952.73,12.58,797.24,3.41,0.31,2024-12-24,11,1.15,733.12
ITAD-008025,Monitor,3.7,4.19,Europe,561.35,6.1,Good,True,140.42,False,0.768,Refurb Specialist,465.31,827.73,0.08,761.51,249.88,0.0,212.4,2.33,0.31,2024-10-13,6,1.0,489.46
ITAD-008027,Laptop,1.5,1.95,North America,1007.77,8.1,Refurbished,True,148.96,True,0.928,B2B Direct,1309.9,3533.32,0.05,3356.66,283.75,2.05,239.14,3.45,0.42,2025-06-05,1,1.08,2272.07
ITAD-008028,Printer,3.51,21.13,Asia Pacific,1101.08,8.5,Refurbished,True,180.93,True,0.95,Online Marketplace,861.03,902.09,0.12,793.84,220.12,35.91,151.19,2.63,0.68,2025-03-17,2,1.0,398.58
ITAD-008029,Desktop,0.56,10.61,Europe,1491.5,9.7,Refurbished,True,330.37,True,0.95,B2B Direct,2033.76,5538.19,0.05,5261.28,408.59,8.22,339.08,3.04,0.31,2024-11-18,3,1.0,1576.35
ITAD-008033,Printer,0.97,5.31,Asia Pacific,1073.01,6.8,Refurbished,True,63.03,True,0.823,B2B Direct,1090.27,2373.92,0.05,2255.22,274.43,9.03,224.23,2.79,0.68,2024-12-07,2,1.0,2153.66
ITAD-008035,Desktop,5.89,13.09,North America,1127.54,5.6,Fair,True,318.7,False,0.731,Refurb Specialist,482.2,680.8,0.08,626.34,412.3,0.0,350.46,0.62,0.42,2025-04-28,6,1.0,113.62
ITAD-008037,Server,0.79,18.83,Middle East & Africa,3566.53,9.3,Refurbished,True,743.65,True,0.95,B2B Direct,3545.63,8665.13,0.05,8231.87,1284.73,25.9,1066.12,2.46,0.55,2025-06-20,10,1.15,1065.22
ITAD-008040,Printer,0.87,7.31,Middle East & Africa,1165.01,7.5,Refurbished,True,182.38,True,0.883,B2B Direct,1123.27,3075.7,0.05,2921.91,330.13,10.05,270.55,2.22,0.55,2025-04-25,3,1.0,1586.42
ITAD-008043,Printer,4.1,22.18,North America,396.88,8.5,Refurbished,True,111.62,True,0.95,Refurb Specialist,407.77,625.43,0.08,575.39,328.74,23.29,256.15,1.69,0.42,2025-01-18,12,1.08,460.33
ITAD-008044,Server,3.56,16.42,Asia Pacific,2822.46,9.0,Refurbished,True,699.77,True,0.95,Online Marketplace,2501.68,2675.91,0.12,2354.8,1033.52,27.91,850.58,3.4,0.68,2024-10-21,1,1.08,282.4
ITAD-008047,Printer,0.92,17.44,Europe,834.05,10.0,Refurbished,True,115.48,True,0.95,B2B Direct,1101.53,2572.51,0.05,2443.89,306.98,13.51,247.42,2.83,0.31,2025-04-18,10,1.15,2127.71
ITAD-008048,Server,13.22,19.89,North America,1574.41,5.4,Refurbished,True,331.25,True,0.713,Online Marketplace,652.9,640.7,0.12,563.82,1071.29,20.88,889.72,2.12,0.42,2025-02-08,7,1.0,93.42
ITAD-008049,Server,2.43,21.71,Asia Pacific,2205.41,8.5,Refurbished,True,783.3,True,0.95,Retail Partner,2108.54,2527.71,0.2,2022.17,815.56,36.9,656.33,2.25,0.68,2025-02-02,11,1.15,222.7
ITAD-008051,Monitor,4.91,7.94,Middle East & Africa,648.52,8.0,Refurbished,True,148.01,True,0.918,B2B Direct,453.72,1340.46,0.05,1273.44,210.09,10.92,167.66,3.4,0.55,2024-11-19,9,1.15,805.67
ITAD-008052,Monitor,0.13,3.98,Europe,822.63,9.7,Refurbished,True,35.66,True,0.95,Online Marketplace,1166.3,1014.54,0.12,892.8,171.94,3.08,143.07,2.36,0.31,2024-12-20,10,1.15,1189.94
ITAD-008056,Desktop,0.4,9.05,Asia Pacific,930.04,8.4,Refurbished,True,215.22,True,0.95,Online Marketplace,993.39,1068.14,0.12,939.97,551.74,15.38,453.6,3.05,0.68,2025-06-25,9,1.15,396.3
ITAD-008057,Monitor,6.27,4.8,North America,264.92,7.8,Refurbished,True,131.54,True,0.906,B2B Direct,240.52,538.39,0.05,511.48,214.58,5.04,177.35,1.6,0.42,2024-12-06,11,1.15,309.3
ITAD-008058,Desktop,2.29,8.42,Asia Pacific,441.1,9.6,Refurbished,True,232.94,True,0.95,Refurb Specialist,394.43,690.22,0.08,635.01,574.5,14.31,474.02,2.08,0.68,2025-03-05,6,1.0,196.31
ITAD-008059,Desktop,2.04,8.8,Europe,1531.65,8.9,Refurbished,True,309.36,True,0.95,B2B Direct,1818.51,4857.68,0.05,4614.79,594.24,6.82,498.29,3.17,0.31,2025-06-12,7,1.0,1470.25
ITAD-008060,Monitor,2.44,7.87,Asia Pacific,707.71,10.0,Refurbished,True,149.57,True,0.95,Online Marketplace,654.69,721.13,0.12,634.59,210.3,13.39,165.37,3.24,0.68,2025-04-18,6,1.0,382.15
ITAD-008061,Desktop,2.46,11.21,North America,762.85,7.3,Refurbished,True,327.65,True,0.866,Online Marketplace,945.91,959.7,0.12,844.54,563.83,11.77,467.49,2.45,0.42,2025-02-27,1,1.08,192.9
ITAD-008063,Printer,0.4,21.16,Europe,1377.63,10.0,Good,True,149.59,False,0.95,Online Marketplace,1464.49,1637.05,0.12,1440.6,198.63,0.0,168.84,2.15,0.31,2025-01-18,7,1.0,994.36
